QueryResult

# Config entry for catalogue:
serv_type: local
symbol: {PA A_I B_I AREA} {ellipse white {double($B_I)/double($A_I)} {($PA)} {} {}} {{sqrt(7.0*$AREA*double($B_I)/(22.0*double($A_I)))} {}}
# End config entry

# CURSA extensions for info and readability:
#column-units: none 	DEGREES{IHMS.3}	DEGREES{+IDMS.2}	mas/yr          	mas/yr          	mas/yr          	mas/yr          	magnitude       	magnitude       	magnitude       	magnitude       	pixels          	0.01 micron     	0.01 micron     	degrees         	                	sigma           	                	                
#column-types: INTEGER	DOUBLE	DOUBLE	REAL	REAL	REAL	REAL	REAL	REAL	REAL	REAL	INTEGER	INTEGER	INTEGER	INTEGER	INTEGER	REAL	INTEGER	INTEGER
#column-formats: I6	F11.7	F11.7	E12.4	E12.4	E12.4	E12.4	F7.3 	F7.3 	F7.3 	F7.3 	I9   	I7   	I7   	I3   	I2   	F8.3 	I6   	I10  

id	ra	dec	MU_ACOSD	MU_D	SIGMU_A	SIGMU_D	B_J	R_1	R_2	I	AREA	A_I	B_I	PA	CLASS	N_0_1	BLEND	QUALITY
002238	 11.1155949	 61.5469086	  0.2935E+01	 -0.6646E+01	  0.3109E+01	  0.2916E+01	   18.773	   17.630	   17.579	   16.903	       97	   4681	   4315	103	 2	  -0.196	     2	         0
002239	 11.1313696	 61.5469843	 -0.3456E+01	  0.2073E+01	  0.2939E+01	  0.2691E+01	   18.271	   17.263	   17.079	   16.541	      107	   4975	   4433	 60	 2	  -0.220	     0	         0
002240	 11.1428958	 61.5470908	  0.1001E+01	  0.1205E+02	  0.8132E+01	  0.8235E+01	   21.204	   19.641	   20.150	   19.814	       23	   3093	   2325	 19	 2	   1.310	     0	         0
002241	 11.1221794	 61.5471579	 -0.1461E+02	 -0.3735E+01	  0.6071E+01	  0.5983E+01	   20.807	   19.658	   19.553	   18.696	       38	   4062	   2637	 24	 1	   1.357	     0	         0
002242	 11.0533001	 61.5472564	  0.2151E+03	  0.4383E+02	  0.9501E+02	  0.9762E+02	   99.999	   99.999	   20.697	   20.365	       15	   2469	   2151	  5	 2	   1.607	     0	         0
002243	 11.0958898	 61.5472753	 -0.1271E+03	  0.3204E+03	  0.8955E+02	  0.9177E+02	   99.999	   99.999	   20.371	   20.218	       16	   3007	   1508	146	 2	  -0.358	     0	         0
002244	 11.0761216	 61.5473212	 -0.6217E+02	 -0.3153E+03	  0.9818E+02	  0.9966E+02	   99.999	   99.999	   20.256	   19.530	       20	   4010	   1955	 17	 1	   3.639	     0	         0
002245	 10.9964644	 61.5473521	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.755	        8	   2151	   1113	147	 2	  -1.276	     0	         0
002246	 11.0557953	 61.5473968	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.744	        8	   1803	   1337	136	 2	  -1.840	     0	         0
002247	 10.8360001	 61.5474896	 -0.2899E+01	 -0.3038E+01	  0.5875E+01	  0.5821E+01	   21.399	   19.613	   19.976	   18.830	       41	   3615	   2676	 76	 2	   0.802	     0	         0
002248	 11.1905928	 61.5476214	 -0.1909E+02	  0.2280E+02	  0.7594E+01	  0.7593E+01	   99.999	   20.650	   20.169	   20.346	       14	   3001	   1629	164	 2	   0.596	     0	         0
002249	 11.2326634	 61.5476552	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.679	       10	   2613	   1453	 65	 2	   1.212	     0	         0
002250	 11.2669309	 61.5476684	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.150	       28	   4445	   2083	 81	 1	   4.646	     0	         0
002251	 11.0024066	 61.5477297	  0.1065E+00	  0.8173E+00	  0.4551E+01	  0.4503E+01	   20.913	   19.040	   18.798	   17.401	       86	   4570	   3904	142	 2	   0.901	     2	         0
002252	 11.1665968	 61.5478718	 -0.9072E+02	  0.6149E+02	  0.8670E+02	  0.8741E+02	   99.999	   99.999	   21.094	   20.279	       13	   2967	   1337	135	 2	  -1.292	     0	         0
002253	 11.2974082	 61.5479382	 -0.4258E+01	 -0.6139E+01	  0.4081E+01	  0.3984E+01	   20.017	   18.655	   18.457	   17.534	       84	   4586	   4135	129	 2	   1.261	     0	         0
002254	 11.1807242	 61.5479669	 -0.1955E+01	  0.1618E+02	  0.7890E+01	  0.7976E+01	   21.213	   19.378	   20.073	   19.443	       29	   3567	   2249	 81	 2	   0.706	     0	         0
002255	 11.1112771	 61.5479950	 -0.7003E+00	 -0.2616E+01	  0.3625E+01	  0.3479E+01	   19.268	   18.236	   18.132	   17.533	       79	   4309	   3739	151	 2	   0.641	     1	         0
002256	 10.8029250	 61.5480603	 -0.2014E+03	  0.7139E+02	  0.1019E+03	  0.1026E+03	   99.999	   99.999	   21.418	   19.740	       14	   3029	   1519	 34	 1	   2.273	     0	         0
002257	 11.2304684	 61.5480746	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.306	       17	   2277	   2272	136	 2	   1.658	     0	         0
002258	 10.8247650	 61.5481359	 -0.3234E+01	 -0.1178E+02	  0.3891E+01	  0.3787E+01	   19.982	   18.313	   18.653	   17.447	       92	   6139	   3687	 48	 1	   3.780	     0	         0
002259	 11.2245429	 61.5482683	  0.6045E+01	 -0.6079E+00	  0.8119E+01	  0.8090E+01	   99.999	   20.811	   20.530	   19.407	       21	   3154	   2881	124	 1	   4.791	     0	         0
002260	 11.0892005	 61.5485433	  0.4892E+01	 -0.2152E+02	  0.4105E+01	  0.4044E+01	   18.732	   17.509	   17.453	   16.808	      118	   6041	   4267	160	 2	   2.145	     2	         0
002261	 11.0983420	 61.5485633	 -0.1186E+03	  0.1076E+02	  0.6123E+02	  0.6141E+02	   22.317	   99.999	   21.185	   19.276	       27	   4443	   2271	 89	 1	   4.339	     0	         0
002262	 11.2863335	 61.5485673	 -0.4781E+01	  0.9970E+00	  0.6032E+01	  0.5977E+01	   21.185	   19.793	   19.748	   18.518	       55	   3810	   3499	 92	 2	   1.308	     0	         0
002263	 11.2346504	 61.5486229	 -0.9611E+02	  0.1300E+02	  0.9034E+02	  0.9181E+02	   99.999	   99.999	   21.167	   20.752	        9	   1955	   1533	136	 2	   0.082	     0	         0
002264	 11.3106447	 61.5489810	 -0.3052E+03	  0.6331E+03	  0.9336E+02	  0.9443E+02	   99.999	   99.999	   21.373	   20.785	        9	   2077	   1698	130	 2	   0.826	     0	         0
002265	 11.1986257	 61.5490280	  0.5048E+01	 -0.2349E+01	  0.4192E+01	  0.4099E+01	   20.062	   18.689	   18.813	   17.843	       63	   3703	   3620	158	 2	  -0.377	     0	         0
002266	 11.2407885	 61.5490687	  0.1749E+03	 -0.2325E+03	  0.9969E+02	  0.1023E+03	   99.999	   99.999	   20.950	   20.510	       12	   2588	   1290	 35	 2	  -0.021	     0	         0
002267	 11.1075701	 61.5490824	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.479	       18	   3231	   2431	 72	 1	   4.116	     0	         0
002268	 11.1256148	 61.5492830	  0.1409E-01	 -0.1124E+02	  0.6364E+01	  0.6311E+01	   20.783	   19.888	   19.872	   19.229	       29	   2920	   2318	 83	 2	  -1.543	     0	         0
002269	 11.0657298	 61.5493466	 -0.8234E-01	 -0.4708E+01	  0.3163E+01	  0.2965E+01	   19.333	   17.692	   17.566	   16.787	      102	   4722	   4376	165	 2	  -0.673	     0	         0
002270	 11.0048032	 61.5495242	  0.1651E+00	  0.7126E+01	  0.3164E+01	  0.2972E+01	   19.069	   17.665	   17.675	   16.895	       98	   4786	   4245	108	 2	   0.371	     1	         0
002271	 10.8615821	 61.5496565	  0.1008E+02	 -0.5263E+01	  0.2897E+01	  0.2608E+01	   18.397	   16.941	   17.054	   16.731	      100	   4627	   4443	149	 2	  -0.733	     0	         0
002272	 11.2719018	 61.5497167	  0.1281E+02	 -0.7878E+01	  0.7961E+01	  0.8088E+01	   21.921	   19.472	   19.787	   19.176	       33	   3165	   2554	112	 2	  -0.338	     0	         0
002273	 11.1285283	 61.5499636	  0.7813E+02	  0.2130E+02	  0.6990E+01	  0.6966E+01	   99.999	   99.999	   21.545	   19.686	       19	   3812	   1755	 58	 1	   3.932	     0	         0
002274	 11.3234480	 61.5501063	  0.2496E+02	 -0.3801E+00	  0.5153E+02	  0.5191E+02	   21.861	   99.999	   20.737	   20.161	       17	   2878	   1754	 61	 2	   1.065	     0	         0
002275	 10.8762951	 61.5502633	  0.3466E+01	  0.4388E+01	  0.4523E+01	  0.4478E+01	   20.646	   18.943	   18.937	   18.014	       65	   3821	   3471	 54	 2	   0.444	     0	         0
002276	 11.0890166	 61.5504363	  0.3060E+01	  0.1428E+03	  0.4656E+01	  0.4608E+01	   20.800	   99.999	   19.663	   19.001	       35	   3361	   2528	 66	 2	  -0.765	     1	         0
002277	 11.1505648	 61.5505418	 -0.3871E+03	  0.4999E+02	  0.9822E+02	  0.1008E+03	   99.999	   99.999	   20.897	   20.426	       14	   2378	   1794	 11	 2	   1.399	     0	         0
002278	 11.3011273	 61.5505670	 -0.2276E+01	 -0.1848E+01	  0.6834E+01	  0.6878E+01	   20.591	   18.607	   18.898	   18.074	       65	   5128	   3195	 29	 1	   1.684	     2	         0
002279	 11.1581399	 61.5507085	  0.1332E+03	  0.5408E+02	  0.8487E+02	  0.8558E+02	   99.999	   99.999	   21.059	   20.155	       17	   2732	   1771	 51	 2	   1.139	     0	         0
002280	 10.9322742	 61.5507240	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.816	        8	   2152	   1664	 31	 2	  -0.050	     0	         0
002281	 11.1330707	 61.5508047	  0.1115E+02	  0.2768E+00	  0.8422E+01	  0.8569E+01	   22.025	   19.776	   19.935	   18.665	       49	   6710	   2733	 60	 1	   8.449	     0	         0
002282	 11.2211040	 61.5508431	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.192	       10	   1766	   1428	  1	 4	  -3.462	     0	         0
002283	 11.0293207	 61.5509188	  0.3164E+01	 -0.1123E+01	  0.6455E+01	  0.6355E+01	   21.447	   20.007	   19.764	   18.864	       45	   3923	   2962	 50	 2	   1.131	     0	         0
002284	 10.9812656	 61.5509795	  0.1666E+02	 -0.2111E+02	  0.6386E+01	  0.6435E+01	   20.390	   18.522	   18.892	   17.612	       85	   5349	   3717	  1	 1	   1.844	     2	         0
002285	 10.9451079	 61.5511903	 -0.1297E+03	  0.8256E+02	  0.5213E+02	  0.5202E+02	   22.061	   99.999	   20.651	   19.972	       20	   2752	   1988	102	 2	  -0.006	     0	         0
002286	 10.9546631	 61.5512889	  0.4457E+02	  0.1235E+03	  0.6194E+02	  0.6323E+02	   21.806	   99.999	   19.923	   18.916	       34	   4249	   2598	 29	 1	   6.711	     0	         0
002287	 10.8548579	 61.5513949	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.843	       12	   3499	   1296	116	 1	   3.523	     0	         0
002288	 11.3020331	 61.5516178	  0.8608E+01	  0.9755E+01	  0.7271E+01	  0.7325E+01	   20.550	   18.848	   19.096	   18.148	       62	   5779	   3139	 23	 1	   2.136	     1	         0
002289	 11.3110985	 61.5516968	  0.2849E+01	 -0.4552E+01	  0.3243E+01	  0.3092E+01	   19.150	   17.810	   17.720	   17.229	       86	   4500	   4002	 46	 2	   0.168	     0	         0
002290	 11.0793135	 61.5517112	  0.5188E+00	  0.4287E+01	  0.6928E+01	  0.6886E+01	   21.373	   20.273	   20.051	   18.466	       56	   4663	   3504	 98	 1	   5.697	     0	         0
002291	 10.8466663	 61.5518859	  0.2021E+03	  0.7488E+01	  0.9438E+02	  0.9540E+02	   99.999	   99.999	   21.569	   20.545	       11	   2067	   1597	159	 2	  -1.025	     0	         0
002292	 11.1146857	 61.5519667	 -0.2938E+02	  0.4865E+02	  0.6467E+01	  0.6527E+01	   99.999	   18.112	   20.887	   20.074	       19	   3177	   1823	140	 2	   1.829	     0	         0
002293	 11.2622349	 61.5520372	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.385	        8	   3370	    924	 47	 1	   1.185	     0	         0
002294	 11.0702001	 61.5521214	  0.9610E+01	 -0.5000E+01	  0.5767E+01	  0.5709E+01	   21.085	   19.553	   19.762	   18.916	       44	   3683	   2854	 68	 2	   0.772	     0	         0
002295	 11.0955019	 61.5521460	 -0.1669E+02	  0.2475E+01	  0.8583E+01	  0.8730E+01	   22.012	   20.259	   20.751	   19.791	       23	   2867	   2162	132	 2	   0.293	     0	         0
002296	 10.9815240	 61.5522051	  0.3883E+01	  0.3352E+01	  0.7786E+01	  0.7880E+01	   21.363	   19.393	   19.414	   17.798	       74	   5248	   3719	 16	 1	   1.511	     1	         0
002297	 11.2415334	 61.5522434	  0.4990E+01	  0.1721E+01	  0.4339E+01	  0.4290E+01	   20.817	   18.836	   18.854	   17.784	       62	   4118	   3178	 33	 2	  -0.442	     0	         0
002298	 10.9344635	 61.5527814	 -0.4778E+01	 -0.1365E+01	  0.3350E+01	  0.3200E+01	   19.326	   17.981	   17.918	   17.189	       89	   4748	   3934	 56	 2	  -0.063	     0	         0
002299	 11.1222304	 61.5528462	  0.5046E+01	  0.2918E+01	  0.5913E+01	  0.5808E+01	   20.830	   19.659	   19.625	   18.891	       44	   3449	   3319	178	 2	   0.680	     0	         0
002300	 11.2093308	 61.5530078	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.811	        8	   2394	   1297	105	 2	   0.973	     0	         0
002301	 11.2311296	 61.5530714	  0.1587E+03	 -0.6002E+02	  0.8639E+02	  0.8744E+02	   99.999	   99.999	   21.125	   20.219	       14	   2436	   1583	166	 2	  -1.089	     0	         0
002302	 11.0907429	 61.5530845	  0.2761E+01	 -0.5183E+01	  0.3048E+01	  0.2854E+01	   18.248	   17.528	   17.396	   16.737	      132	   5892	   4709	132	 2	   2.985	     0	         0
002303	 10.8201470	 61.5532312	  0.2637E+02	  0.7982E+02	  0.8221E+02	  0.8297E+02	   99.999	   99.999	   20.702	   20.394	       13	   2161	   1639	 11	 2	  -1.307	     0	         0
002304	 11.3254333	 61.5533521	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.500	       11	   2640	   1412	133	 2	  -1.404	     0	         0
002305	 10.8633709	 61.5535526	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.075	       11	   1924	   1333	 75	 4	  -4.767	     0	         0
002306	 10.9887793	 61.5535750	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.423	       13	   2666	   1845	 21	 2	   0.362	     0	         0
002307	 11.1914895	 61.5537228	  0.1422E+03	  0.9261E+02	  0.9569E+02	  0.9709E+02	   99.999	   99.999	   21.557	   20.806	        8	   2042	   1268	 83	 2	  -0.371	     0	         0
002308	 11.0787165	 61.5538254	  0.8682E+01	 -0.2357E+01	  0.6583E+01	  0.6521E+01	   21.139	   20.149	   19.942	   18.957	       43	   3798	   2905	 34	 2	   1.552	     0	         0
002309	 10.9963280	 61.5540528	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.891	       13	   5038	   1222	146	 1	   3.442	     0	         0
002310	 11.1975038	 61.5541107	  0.1243E+01	 -0.1073E+02	  0.4854E+01	  0.4807E+01	   20.217	   19.140	   19.010	   18.286	       52	   3511	   3203	 44	 2	  -0.737	     0	         0
002311	 11.0334534	 61.5542264	  0.1069E+02	  0.7008E+01	  0.7202E+01	  0.7113E+01	   21.421	   20.700	   20.343	   19.418	       27	   2882	   2251	 45	 2	  -1.202	     0	         0
002312	 10.8262444	 61.5543261	 -0.2655E+02	 -0.8019E+01	  0.8572E+01	  0.8729E+01	   99.999	   19.974	   20.880	   20.208	       15	   2102	   1932	 45	 2	  -1.490	     0	         0
002313	 10.9223500	 61.5543445	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.285	        9	   3141	    977	143	 1	   1.644	     0	         0
002314	 11.0618658	 61.5543611	 -0.1362E+02	 -0.1139E+02	  0.7093E+01	  0.7000E+01	   21.777	   20.591	   20.462	   19.347	       30	   3236	   2427	 25	 2	   0.985	     0	         0
002315	 11.0671130	 61.5544447	 -0.8784E+01	  0.4474E+01	  0.2759E+01	  0.2415E+01	   18.381	   16.463	   16.367	   15.292	      162	   6097	   5399	 73	 2	   0.037	     0	         0
002316	 11.2366970	 61.5548132	 -0.7750E+01	 -0.5053E+00	  0.7443E+01	  0.7418E+01	   21.727	   20.561	   20.231	   19.291	       26	   4839	   1820	106	 1	   4.493	     0	         0
002317	 10.9796269	 61.5549318	 -0.9864E+01	 -0.3861E+02	  0.8033E+02	  0.8070E+02	   99.999	   99.999	   20.688	   20.111	       17	   2615	   1860	 73	 2	  -0.301	     0	         0
002318	 11.1272907	 61.5549524	 -0.1363E+03	 -0.2849E+03	  0.8703E+02	  0.8812E+02	   99.999	   99.999	   21.090	   20.410	       13	   2549	   1607	130	 2	   0.380	     0	         0
002319	 10.9738841	 61.5549965	  0.9059E+02	  0.9664E+02	  0.6227E+02	  0.6255E+02	   22.344	   99.999	   21.117	   19.485	       21	   3566	   1887	 34	 1	   1.559	     0	         0
002320	 10.9647890	 61.5550383	 -0.1081E+03	 -0.1176E+03	  0.9092E+02	  0.9215E+02	   99.999	   99.999	   20.686	   19.435	       22	   3885	   1650	 51	 1	   2.051	     0	         0
002321	 11.0540690	 61.5550486	  0.4418E+03	  0.4224E+03	  0.1059E+03	  0.1085E+03	   99.999	   99.999	   20.869	   19.539	       16	   4601	   1989	 29	 1	   5.351	     0	         0
002322	 11.2204222	 61.5551713	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.719	        9	   2366	   1150	115	 2	   0.125	     0	         0
002323	 11.1325001	 61.5552228	  0.2343E+01	 -0.7277E+00	  0.3277E+01	  0.3079E+01	   18.711	   17.850	   17.724	   17.131	       85	   4284	   4087	156	 2	  -0.679	     0	         0
002324	 10.8637502	 61.5553959	  0.1984E+02	 -0.2243E+01	  0.6996E+01	  0.6958E+01	   21.940	   20.335	   20.802	   19.835	       21	   2353	   2307	 73	 2	  -1.040	     0	         0
002325	 11.1843063	 61.5554428	 -0.5796E+01	 -0.1181E+02	  0.7373E+01	  0.7349E+01	   21.293	   20.554	   19.933	   18.748	       44	   4348	   2949	 71	 1	   5.985	     0	         0
002326	 11.3051729	 61.5555064	  0.1058E+02	  0.3284E+01	  0.7185E+01	  0.7142E+01	   22.034	   20.598	   19.911	   19.576	       26	   3254	   2405	 93	 2	   0.525	     0	         0
002327	 11.1685196	 61.5556399	  0.3163E+01	  0.1060E+02	  0.5504E+01	  0.5450E+01	   20.456	   19.436	   19.526	   18.863	       42	   3481	   2835	 29	 2	   0.857	     0	         0
002328	 10.9323797	 61.5556422	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.345	       11	   3756	   1029	178	 1	  -0.494	     0	         0
002329	 10.8720478	 61.5556571	  0.1533E+02	 -0.5683E+01	  0.5617E+01	  0.5607E+01	   19.683	   18.166	   18.533	   17.589	       93	   6236	   3768	 92	 1	   3.053	     2	         0
002330	 10.9483732	 61.5556726	  0.1380E+02	  0.1689E+02	  0.8651E+01	  0.8759E+01	   99.999	   19.423	   21.180	   19.409	       26	   5811	   2496	 65	 1	   6.166	     0	         0
002331	 10.8693526	 61.5557946	 -0.1454E+02	 -0.2331E+01	  0.5512E+01	  0.5502E+01	   19.988	   18.166	   18.439	   17.628	       84	   6205	   3653	 92	 1	   2.469	     1	         0
002332	 11.0867156	 61.5558227	 -0.1725E+03	  0.1001E+03	  0.8875E+02	  0.8955E+02	   99.999	   99.999	   20.763	   19.019	       35	   4697	   2847	 49	 1	   6.504	     0	         0
002333	 11.2889479	 61.5558279	  0.2586E+01	  0.4325E-01	  0.6787E+01	  0.6694E+01	   21.321	   20.246	   20.196	   19.466	       29	   3116	   2711	134	 2	   0.692	     0	         0
002334	 11.2325190	 61.5559241	 -0.9634E+01	  0.5457E+02	  0.8667E+02	  0.8775E+02	   99.999	   99.999	   21.071	   20.388	       13	   2609	   1400	 12	 2	  -0.136	     0	         0
002335	 11.3169879	 61.5560805	 -0.3357E+01	  0.1024E+01	  0.5166E+01	  0.5076E+01	   20.392	   19.154	   19.375	   18.377	       56	   4567	   3536	 57	 1	   2.714	     0	         0
002336	 11.2620189	 61.5561057	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.313	        8	   3449	    801	151	 1	   0.478	     0	         0
002337	 10.9300838	 61.5562587	  0.3159E+01	  0.2422E+02	  0.7885E+01	  0.7933E+01	   21.395	   19.179	   19.303	   18.100	       65	   5886	   3367	 39	 1	   4.233	     3	         0
002338	 11.1096476	 61.5566140	 -0.2693E+01	 -0.4756E+01	  0.2797E+01	  0.2395E+01	   17.556	   15.582	   15.547	   14.526	      190	   6425	   6106	110	 2	  -0.526	     2	         0
002339	 11.0238638	 61.5566810	  0.5242E+01	 -0.9712E+01	  0.5951E+01	  0.5888E+01	   20.847	   19.678	   19.737	   18.817	       42	   3571	   2694	112	 2	   0.422	     0	         0
002340	 11.0988972	 61.5566862	  0.2023E+02	 -0.8512E+01	  0.8437E+01	  0.8594E+01	   99.999	   19.810	   20.899	   19.979	       19	   2806	   2034	179	 2	  -0.049	     0	         0
002341	 10.8250870	 61.5566970	  0.1941E+01	  0.3768E+01	  0.2842E+01	  0.2554E+01	   17.976	   16.831	   16.994	   16.613	      114	   5162	   4589	 12	 2	   0.637	     0	         0
002342	 11.3021563	 61.5567371	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.103	       16	   3131	   1618	170	 2	  -0.175	     0	         0
002343	 10.8444747	 61.5569257	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.225	       27	   4962	   2721	 81	 1	   6.136	     0	         0
002344	 10.9927797	 61.5570294	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   19.863	       14	   3085	   2065	 56	 1	   2.524	     0	         0
002345	 10.8906448	 61.5570322	  0.9999E+09	  0.9999E+09	  0.9999E+09	  0.9999E+09	   99.999	   99.999	   99.999	   20.265	        9	   3044	   1005	 17	 1	   1.254	     0	         0
002346	 11.0480575	 61.5571972	 -0.1255E+02	  0.1066E+02	  0.6823E+01	  0.6784E+01	   22.245	   20.169	   20.591	   19.527	       28	   2990	   2509	 42	 2	   0.608	     0	         0
002347	 11.2593592	 61.5572413	  0.6988E+02	  0.8366E+02	  0.7700E+02	  0.7737E+02	   99.999	   99.999	   20.579	   19.848	       20	   3017	   1693	 19	 2	  -0.786	     0	         0
002348	 11.0829266	 61.5572986	  0.5920E+02	 -0.6054E+02	  0.5572E+02	  0.5662E+02	   21.799	   99.999	   20.538	   19.942	       20	   3068	   1829	133	 2	   0.409	     0	         0
002349	 10.9994489	 61.5573451	 -0.5087E+01	  0.8019E+01	  0.6530E+01	  0.6474E+01	   21.757	   20.057	   19.902	   19.109	       42	   3426	   3037	157	 2	   1.416	     2	         0
002350	 10.8071339	 61.5573685	  0.9501E+00	  0.2995E+01	  0.5886E+01	  0.5786E+01	   21.315	   19.633	   19.800	   18.785	       47	   3557	   3230	 69	 2	   0.923	     2	         0
002351	 11.0519193	 61.5574195	  0.5927E+01	  0.5282E+01	  0.3799E+01	  0.3712E+01	   19.584	   18.389	   18.387	   17.690	       71	   4143	   3566	 94	 2	  -0.317	     0	         0
